iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,-0.059399125826325005,True,-0.627614163288852,qnei,0.0,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,6.588014366668446,True,7.631761076121617,qnei,0.0,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,-1.043746709453171,3.6682270412317832,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,1.8074673387624431,True,2.0796023487323,qnei,0.0,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,-1.043746709453171,3.6682270412317832,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,3.3144817733149736,True,4.679618688546483,qnei,0.0,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,-1.043746709453171,3.6682270412317832,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,-1.718692121833327,True,-1.81807361366584,qnei,0.0,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,-1.043746709453171,3.6682270412317832,levy_10
6,-10.0,-10.0,8.095181543608211,10.0,8.53001292264372,-10.0,4.455339823262059,-7.046324359245098,7.87437622867637,-5.170941424166009,2.8930439292193437,-4.570910469353786,-4.9720336172656605,True,-0.40112314791187487,qnei,0.4863679999834858,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,7.1953908011323975,22.331214565384954,2.056265294316085,3.7218690942308257,-1.043746709453171,3.6682270412317832,levy_10
7,-5.93752476386481,-7.334191513401834,7.54253996537462,10.0,5.595167534229611,-2.3201112021416597,6.238589490805139,-3.864713360306765,1.953387721714643,-3.3887376260137216,3.728645262251225,-0.5480587239763871,2.7423642856049444,True,3.2904230095813314,qnei,0.4898564000031911,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.1725390557549993,25.503753621139953,2.056265294316085,3.6433933744485647,-1.043746709453171,3.6682270412317832,levy_10
8,-10.0,-10.0,4.352024837962105,8.408809737297693,5.35181294275242,-4.316495801149158,0.7061998527866052,-3.481395700787076,7.943777267847963,-5.193437894282927,8.282531642148184,-1.6494793266134897,0.49820426697542897,True,2.1476835935889187,qnei,0.34483499999623746,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.273959658392102,29.777713279532055,2.056265294316085,3.722214159941507,-1.043746709453171,3.6682270412317832,levy_10
9,-10.0,-10.0,7.3449639595299026,10.0,5.0127193619608175,-2.0773397797623647,4.462097809148456,-1.048366068782752,4.670299128357463,-6.740119488086489,8.586207485766936,-2.950528168238006,-2.638742767896763,True,0.3117854003412428,qnei,0.7568965000100434,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,5.575008500016619,35.35272177954867,2.056265294316085,3.9280801977276303,-1.043746709453171,3.6682270412317832,levy_10
10,-9.09428529436932,-10.0,2.1488605617829255,8.889551411807066,4.999299556512442,-3.9536042645762675,-0.6193723638124996,-6.515553845873634,7.33630135822515,-1.432558996870549,5.6018986567118345,-1.2648910820425725,-10.82256140405377,True,-9.557670322011198,qnei,0.640606899978593,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.889371413821185,39.24209319336986,2.056265294316085,3.924209319336986,-1.043746709453171,3.6682270412317832,levy_10
11,-10.0,-10.0,10.0,10.0,7.612233992831967,-6.97027008171451,8.645159075410914,-4.1456856768067345,4.943686353603248,-7.869998844212295,5.1587654387559585,-4.12511683682804,0.6697278272224549,True,4.794844664050495,qnei,0.771278100030031,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,6.749597168606652,45.99169036197651,2.056265294316085,4.181062760179683,-1.043746709453171,3.6682270412317832,levy_10
12,-10.0,-10.0,10.0,10.0,3.4325453631940728,-1.3067616104793884,4.390096835257523,-4.251643103790188,7.106782860666705,-7.266583958549102,10.0,-3.6266860092905318,-4.235146438298895,True,-0.6084604290083635,qnei,0.8953058999613859,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,6.251166341069144,52.24285670304565,2.056265294316085,4.353571391920471,-1.043746709453171,3.6682270412317832,levy_10
13,-8.029515280818568,-10.0,6.717764932558088,9.491139897414614,7.129781848733066,-5.077145691876727,6.513577147782345,-4.100488800479674,2.6813352666534698,-3.901596939153497,3.10668602538219,-1.0377465365566627,-5.053427268490405,True,-4.015680731933743,qnei,0.9393106999923475,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.662226868335275,55.90508357138093,2.056265294316085,4.300391043952379,-1.043746709453171,3.6682270412317832,levy_10
14,-6.646292074827348,-6.999325253637461,9.071991901339615,10.0,5.009754312156366,-2.0369332228197545,6.179810752989764,-3.6640277773495162,3.403575476047802,-5.072838880129833,5.548046257820379,-1.4321641655335549,1.9399912048370915,True,3.3721553703706464,qnei,0.8127295000012964,False,1.5,9,0e974458-c877-40db-8e17-ea0563440734,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.056644497312167,59.96172806869309,2.056265294316085,4.282980576335221,-1.043746709453171,3.6682270412317832,levy_10
