iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-1.9871614817854646,True,-0.9866070568141441,qnei,0.0,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,0.5164229299833569,True,0.23490595086362026,qnei,0.0,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,0.28151697911973667,2.3429633526588756,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,1.1851010231227521,True,0.11394890503739474,qnei,0.0,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,1.0711521180853574,1.553328213693255,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-1.1890063972606666,True,-0.20952758089830337,qnei,0.0,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,1.0711521180853574,1.553328213693255,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-1.773287393139055,True,0.18323328521484283,qnei,0.0,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,1.0711521180853574,1.553328213693255,levy_10
6,1.1436372585102075,1.3348478531199268,-4.707518548248691,-0.25022752810320986,2.071504570959746,3.4023252169850315,7.388852745920957,-0.24356931896767586,-0.35007115495063384,3.4565689117224085,-10.0,2.1113867659380268,2.056796438504376,True,-0.054590327433650554,qnei,0.48711899999761954,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.1113867659380268,0.5130935658405855,16.219380047216134,0.5130935658405855,2.703230007869356,2.1113867659380268,0.5130935658405855,levy_10
7,1.9060757676560334,0.8350444519005923,-7.4452683500571695,7.537540650624541,7.737022988032012,-0.8742006141103535,10.0,0.3108615766278679,-1.2158206558606663,6.24272173455485,-10.0,0.3554750560037084,0.7242053062958,True,0.36873025029209167,qnei,0.39151690003927797,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.1113867659380268,2.2690052757749037,18.48838532299104,0.5130935658405855,2.6411979032844344,2.1113867659380268,0.5130935658405855,levy_10
8,1.6915497427953585,1.471470545379808,-4.9556789610133585,-5.843110541268409,1.6716356168645234,5.68248744048587,10.0,0.6362634872590616,0.4111920243213034,8.035980073051986,-10.0,0.12839156809779648,-0.6349686372779851,True,-0.7633602053757816,qnei,0.47811929997988045,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.1113867659380268,2.496088763680816,20.984474086671856,0.5130935658405855,2.623059260833982,2.1113867659380268,0.5130935658405855,levy_10
9,0.5064204879516911,1.7339506823149957,-4.81245835696518,1.5807677169517047,4.133487496764337,1.6366627084338567,5.3061962505501885,1.2347068803460413,-0.25863031021804844,3.4240651251593928,-9.702371267172436,1.9723584381240151,0.931205552249589,True,-1.0411528858744261,qnei,0.4342540999641642,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.1113867659380268,0.6521218936545972,21.636595980326454,0.5130935658405855,2.4040662200362726,2.1113867659380268,0.5130935658405855,levy_10
10,2.3784778794733623,2.2263979868760995,-5.475368996423316,2.918803354940659,4.420113109420365,1.1890638658033712,7.6824849686390095,2.57131722808249,-2.7248054755102644,0.9522592376292999,-10.0,1.563403051898044,1.969786241182557,True,0.4063831892845131,qnei,0.7593414000002667,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.1113867659380268,1.0610772798805683,22.697673260207022,0.5130935658405855,2.2697673260207023,2.1113867659380268,0.5130935658405855,levy_10
11,-0.43444554973823324,-0.32486054951739096,-6.242979905322643,6.063116902871876,5.40058654807283,0.5995452924781378,7.462055416245252,-3.468865830033881,1.9739133253428678,7.9054687640404,-10.0,0.7538556027425658,0.6469732130448622,True,-0.10688238969770358,qnei,0.6355233999784105,False,1.5,11,9db0e9b5-f6bb-4b24-98cd-d7ca757fae89,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.1113867659380268,1.8706247290360465,24.568297989243067,0.5130935658405855,2.233481635385733,2.1113867659380268,0.5130935658405855,levy_10
