run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
d46b1dab-2dfa-4f6f-a03d-69a7c3a8b3cb,dtlz2,multi_objective,qlognehvi,10,exact,True,,none,0.0,0,50,0,1,2,1.194384138562719,1.738758995048186,0.3427921875390773,51.91361552955576,1.0382723105911154,50.701443844492566,1.0347233437651544,0.3427921875390773,50.701443844492566,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
d46b1dab-2dfa-4f6f-a03d-69a7c3a8b3cb,dtlz2,multi_objective,qlognehvi,10,exact,True,,none,0.0,20,50,0,21,22,0.6810472171820284,1.738758995048186,0.3427921875390773,51.91361552955576,1.0382723105911154,50.701443844492566,0.6395980743064639,0.3427921875390773,50.701443844492566,"x0,x1,x2,x3,x4,x5",-0.3527610488960056,-0.1528148961690436,-0.09134746630567439,0.2849877362995672,-0.3852249959503308,-0.27941348388270204
2a3799a4-8289-4844-b26b-32014974e148,dtlz2,multi_objective,qlognehvi,10,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,1.194384138562719,0.9220391783075056,1.1595120042797578,78.44124939189177,1.5688249878378355,76.8207177984582,1.567769750988943,1.6396942164950914,82.03775746171684,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
87d529c9-176c-4f9e-a068-61378fd2a383,dtlz2,multi_objective,qlognehvi,10,exact,False,xc0.85_halo-backfit,gaussian,1.0,0,50,0,1,2,1.194384138562719,0.5903275390316816,1.4912236435555817,79.37339117812478,1.5874678235624955,77.58700376505328,1.5834082401031282,2.0815511825872632,91.73780265835435,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
df1709f7-cead-4f47-9a4a-98c56ea8823e,dtlz2,multi_objective,qlognehvi,10,exact,False,halo-backfit,gaussian,1.0,20,50,0,21,22,0.7132364244342182,1.254112326052134,0.8274388565351294,60.726228885419616,1.2145245777083924,59.271733865858465,0.9351253164225293,1.21945721610066,64.53243939879918,"x0,x1,x2,x3,x4,x5",0.428927696034748,-0.130758474865998,0.13027477343907623,-0.20968724244254883,0.023396523120163493,-0.49612679471368404
07c53c3a-35c9-42ed-a47a-9558b9558698,dtlz2,multi_objective,qlognehvi,10,exact,False,xc0.85_halo-backfit,gaussian,1.0,20,50,0,21,22,0.6808633716975772,1.030669043254451,1.0508821393328125,64.24143295036274,1.2848286590072546,62.675216289402655,1.0524867793033634,1.3845962128768368,74.13648934040788,"x0,x1,x2,x3,x4,x5",0.38669475786231133,-0.1078366999913955,0.11198892354982803,-0.2270409319154581,-0.037430556459033926,-0.48674756391423823
cb21f844-5583-4fea-8441-ff68d6d9773f,dtlz2,multi_objective,qlognehvi,11,exact,True,,none,0.0,0,50,0,1,2,0.9136168966722205,1.4440349478048344,0.6375162347824288,72.45524302108464,1.4491048604216927,71.09570931239976,1.4509328431101993,0.6375162347824288,71.09570931239976,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
cb21f844-5583-4fea-8441-ff68d6d9773f,dtlz2,multi_objective,qlognehvi,11,exact,True,,none,0.0,20,50,0,21,22,1.2749766601797161,1.4440349478048344,0.6375162347824288,72.45524302108464,1.4491048604216927,71.09570931239976,1.0193490883046123,0.6375162347824288,71.09570931239976,"x0,x1,x2,x3,x4,x5",-0.6607404181176315,0.34565341091316826,0.4107998283047788,0.8102222743077784,-0.04100681790561522,-0.492557724087649
7c49d69e-34f5-451a-94db-e4e6cb47d6b0,dtlz2,multi_objective,qlognehvi,11,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,0.9136168966722205,0.0,2.0815511825872632,104.07755912936312,2.0815511825872623,101.9960079467759,2.0815511825872632,2.0815511825872632,101.9960079467759,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
03e0e314-3fed-4055-8994-713ebb827778,dtlz2,multi_objective,qlognehvi,11,exact,False,xc0.85_halo-backfit,gaussian,1.0,0,50,0,1,2,0.9136168966722205,0.0,2.0815511825872632,104.07755912936312,2.0815511825872623,101.9960079467759,2.0815511825872632,2.0815511825872632,101.9960079467759,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
ba32b3f4-622b-4bcc-bb69-0485c39676ff,dtlz2,multi_objective,qlognehvi,11,exact,False,halo-backfit,gaussian,1.0,20,50,0,21,22,0.7611924658385301,0.1173460228811218,1.9642051597061412,100.5672658779287,2.011345317558574,98.54438770678205,1.9658552398350357,2.0796633125440875,101.47938196614659,"x0,x1,x2,x3,x4,x5",-0.2037752844517936,-0.1989275911665036,-0.3464641390044117,0.6094789811380276,-0.07894685629788623,0.024140894436395444
e6adb606-3adb-4030-b133-7bbfa8c302f6,dtlz2,multi_objective,qlognehvi,11,exact,False,xc0.85_halo-backfit,gaussian,1.0,20,50,0,21,22,0.48713879321585524,0.0608909839041805,2.0206601986830828,102.32221083375704,2.0464442166751406,100.27110514312173,2.0253972203984736,2.0815511825872632,101.80218385727312,"x0,x1,x2,x3,x4,x5",-0.22681991763832243,0.10366691889717988,0.4107998283047788,0.0,-0.04333093302666263,0.06690313933226966
e9662cd7-1891-480d-a8f8-6801ee6aff46,dtlz2,multi_objective,qlognehvi,12,exact,True,,none,0.0,0,50,0,1,2,1.4302256252244785,1.6780580379202792,0.403493144666984,67.0481490767538,1.340962981535076,65.80562691312666,1.3429719778189113,0.403493144666984,65.80562691312666,"x0,x1,x2,x3,x4,x5",0.41962128466433857,-0.8316735607359772,0.7069889891649191,0.6788390786658013,-0.3470622084093375,0.3109249151288883
e9662cd7-1891-480d-a8f8-6801ee6aff46,dtlz2,multi_objective,qlognehvi,12,exact,True,,none,0.0,20,50,0,21,22,1.0262992760657315,1.6780580379202792,0.403493144666984,67.0481490767538,1.340962981535076,65.80562691312666,0.896885582980111,0.403493144666984,65.80562691312666,"x0,x1,x2,x3,x4,x5",-0.5501148125847197,0.18670842419182898,-0.6561503302763857,-0.281431460126912,0.4192252505407203,0.17411814380420426
5d23cfc3-76d3-4934-9097-086a8c3d7f2e,dtlz2,multi_objective,qlognehvi,12,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,1.4302256252244785,0.3199077828053404,1.761643399781923,91.46313233558608,1.8292626467117217,89.54153504440153,1.8273782662122762,1.9319386523199675,96.27504402264755,"x0,x1,x2,x3,x4,x5",0.41962128466433857,-0.8316735607359772,0.7069889891649191,0.6788390786658013,-0.3470622084093375,0.3109249151288883
70b7e4fb-c9c7-485b-9e19-2f6b58eae194,dtlz2,multi_objective,qlognehvi,12,exact,False,xc0.85_halo-backfit,gaussian,1.0,0,50,0,1,2,1.4302256252244785,0.0,2.0815511825872632,104.07755912936312,2.0815511825872623,101.9960079467759,2.0815511825872632,2.0815511825872632,101.9960079467759,"x0,x1,x2,x3,x4,x5",0.41962128466433857,-0.8316735607359772,0.7069889891649191,0.6788390786658013,-0.3470622084093375,0.3109249151288883
9e4ff598-e37c-4f27-b5e8-e867f50bf7d2,dtlz2,multi_objective,qlognehvi,12,exact,False,halo-backfit,gaussian,1.0,20,50,0,21,22,1.1455799922470458,0.6216615529733229,1.4598896296139403,84.37365525814259,1.6874731051628518,82.60293485204201,1.4761030981151226,1.5796007713169422,88.77279164485218,"x0,x1,x2,x3,x4,x5",-0.6371799045844687,0.5106146030062234,-0.12379988340679082,-0.22471027135280885,0.5502568854588327,0.5263309394757472
04b8e2ef-ab0d-414d-a924-fe5e7f882fda,dtlz2,multi_objective,qlognehvi,12,exact,False,xc0.85_halo-backfit,gaussian,1.0,20,50,0,21,22,1.1682333262436564,0.7301376434257694,1.351413539161494,81.54449923037882,1.6308899846075764,79.82801686950444,1.380416271131068,2.0815511825872632,90.0001584402902,"x0,x1,x2,x3,x4,x5",-0.5904420619730233,0.2855870199598677,-0.6972314794410415,-0.26915404815857424,0.5311235753989166,0.30646278749887995
042bd24f-c879-47df-ae09-71934dd688f5,dtlz2,multi_objective,qlognehvi,13,exact,True,,none,0.0,0,50,0,1,2,1.1766624136604127,1.7392078005326983,0.3423433820545647,69.83506045690001,1.3967012091380002,68.62311317457905,1.4004716974403888,0.3423433820545647,68.62311317457905,"x0,x1,x2,x3,x4,x5",-0.25100589596948464,-0.8526717613057593,0.09938377928149567,0.7233571138210788,0.20909714644774902,-0.1328046574070837
042bd24f-c879-47df-ae09-71934dd688f5,dtlz2,multi_objective,qlognehvi,13,exact,True,,none,0.0,20,50,0,21,22,0.5087717150862701,1.7392078005326983,0.3423433820545647,69.83506045690001,1.3967012091380002,68.62311317457905,0.9307617076839239,0.3423433820545647,68.62311317457905,"x0,x1,x2,x3,x4,x5",-0.047043961598917,0.4691856902231737,0.0,0.19065468557966458,-0.01229238403352717,0.0
12b67751-8292-4f0b-8b0b-4833cd147a87,dtlz2,multi_objective,qlognehvi,13,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,1.1766624136604127,0.3611037257494683,1.7204474568377948,88.87877787885016,1.7775755575770031,86.97777855913766,1.7750567052885238,2.0815511825872632,101.73660979449369,"x0,x1,x2,x3,x4,x5",-0.25100589596948464,-0.8526717613057593,0.09938377928149567,0.7233571138210788,0.20909714644774902,-0.1328046574070837
