iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.6933115302305279,True,0.28282223075371415,qnei,0.0,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,0.29832408718831127,True,0.01584188447794649,qnei,0.0,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.4104892994768138,2.2139910323017986,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-1.4119049257956178,True,-1.016946203380566,qnei,0.0,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.4104892994768138,2.2139910323017986,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,-1.17516523910742,True,-0.8156286566716401,qnei,0.0,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.4104892994768138,2.2139910323017986,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,2.027267588174211,True,-0.056200027426410504,qnei,0.0,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-3.4847558613033662,4.182892542101115,4.877364383105394,3.5776232861245774,1.280671942929768,-6.638405020446599,-0.07878439566513402,-1.1143188576432304,-2.148307159084643,6.6937800222628105,-4.586121015281823,1.145523129314084,2.717343486162009,True,1.571820356847925,qnei,0.37128990003839135,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.4789572024645283,12.579415048420621,0.541012716177991,2.09656917473677,1.145523129314084,1.4789572024645283,levy_10
7,-5.601214918420378,1.1003835384306886,8.093578534022193,8.617378810418973,-0.7443237950843224,-10.0,2.3511843235417835,1.9750136437912515,-5.003808488624354,10.0,-4.196753896038386,-1.2302256732481414,-1.201304906129353,True,0.028920767118788326,qnei,0.43793910002568737,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.8547060050267534,16.434121053447374,0.541012716177991,2.3477315790639106,1.145523129314084,1.4789572024645283,levy_10
8,-3.2734592182455655,6.570408609407225,3.9766030902741876,4.946226607525885,2.684383889582892,-6.530269449072346,-0.38877957042600547,-2.450624926444112,-2.6555386761073447,6.763352274907794,-4.47691211522356,0.6690478306447463,0.8635572820755479,True,0.19450945143080167,qnei,0.6324111000285484,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.955432501133866,18.38955355458124,0.541012716177991,2.298694194322655,1.145523129314084,1.4789572024645283,levy_10
9,-3.7233514068299174,3.2427812449634543,4.344325191494057,2.809598260627634,0.8463001745885934,-6.500628735631444,0.466086468701337,-0.4437145224651367,-3.0179238334334664,5.052775386561794,-4.701742145816688,1.3403430252239672,2.002089165118557,True,0.6617461398945896,qnei,0.6046116999932565,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.284137306554645,19.673690861135885,0.541012716177991,2.1859656512373205,1.145523129314084,1.4789572024645283,levy_10
10,-2.820395381904517,1.1332431210852083,9.22300741177949,3.4882695066630176,-0.03255110687179256,-6.231724368737339,-2.9677115622685966,0.10827769348118353,4.6165575013154925,10.0,-4.6317996522385485,-0.40483123571947416,0.20888112366933803,True,0.6137123593888122,qnei,0.6868795000482351,False,2.0,8,b4c6e565-f815-4f78-9ec9-b769010de18d,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.0293115674980866,22.703002428633972,0.541012716177991,2.270300242863397,1.145523129314084,1.4789572024645283,levy_10
