User_ID;Run;Phase;value;x0;x1;x2;x3
33;1;sampling;-0.8877746532541968;1.2857020276919962;4.99277862440115;6.014983576233575;0.2868900837194454
33;2;sampling;-0.5604448391727367;1.4792608457745593;9.282110229603695;0.7042057615419683;1.2977394939929798
33;3;sampling;-2.4997818771894447;9.48328453291775;6.218835927963829;3.68993123729791;5.113900218032627
33;4;sampling;0.1972657572868527;6.628429525167992;2.753088157611293;1.3796807286695534;7.880395945039918
33;5;sampling;1.8107175084688965;6.703605841024838;5.123823134831604;8.167364359696581;5.490752688700264
33;6;optimization;-0.027733786157871032;6.77811431726533;5.091973551452178;8.475765801328174;5.65865854888938
33;7;optimization;1.1412006170575575;6.651753510163143;5.1495393753623055;7.923314798080974;5.363735734792288
33;8;optimization;0.8610199166923479;6.597757046147286;5.178342233817391;7.652351071108782;5.22567994674467
33;9;optimization;1.6236355701967229;6.536873641283606;5.213558011683305;7.323690245171057;5.06221458060969
33;10;optimization;1.8139621678771385;6.476839562229372;5.251027299010438;6.976334419266916;4.893286492898279
33;11;optimization;2.842288840930473;6.417662460762021;5.289072125972545;6.626131519953196;4.724099468185311
33;12;optimization;4.469903511135218;6.36831259002721;5.320063691619287;6.342805593942063;4.586165731284203
33;13;optimization;3.794796580259872;6.279592634479552;5.265615292350844;6.267760677719708;4.690657064974065
33;14;optimization;0.6124673590581757;6.077945483627649;5.145511365254799;6.112192795435412;4.919694785248242
33;15;optimization;4.897949937615459;5.903399079052978;5.0349060566303;6.0113352212754085;5.13853453259017
33;16;optimization;4.583604536205019;5.745422248553496;4.931056119824136;5.94874551514373;5.348590903462827
33;17;optimization;0.7833442736484715;5.736641256353375;4.954977582092546;5.847959299956134;5.265243526720107
33;18;optimization;5.059094129276976;5.811774146029212;4.935625487151837;6.088023784091416;5.38965273313354
33;19;optimization;3.8161944679696527;5.828158337872009;4.904550445695706;6.157371429640859;5.516026773681053
33;20;optimization;2.5641696095487614;5.850509526846081;4.6737967512056295;6.147590100184273;5.491817721853011
