iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,-7.9439033088189435,True,-8.192943386569056,qnei,0.0,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,3.003244883186855,True,1.8278418034191213,qnei,0.0,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,-4.939657662491909,True,-6.127722469374389,qnei,0.0,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,3.808275052757571,True,4.070598687805204,qnei,0.0,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,-0.26232363504763334,3.317224577203361,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,4.8126806586608115,True,5.121258631264247,qnei,0.0,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,-0.3085779726034354,3.363478914759163,hartmann_3
6,0.1389291696833902,0.9873260232514752,0.8983765820762613,-0.2780500003947628,7.353132074983311,True,7.6311820753780735,qnei,0.3025723999890033,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.3329509425504904,16.56584929657987,1.866836135273248,2.760974882763312,-0.2780500003947628,3.3329509425504904,hartmann_3
7,0.3711964185864195,0.8972124902999074,0.03798036313347086,-0.9860448143495907,-3.299286325727229,True,-2.3132415113776386,qnei,0.22864919999847189,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,4.040945756505319,20.60679505308519,1.866836135273248,2.9438278647264555,-0.2780500003947628,3.3329509425504904,hartmann_3
8,0.3335064827167159,0.1248654942038675,0.8136608013718304,-0.21266631584987575,-4.289133159162929,True,-4.076466843313053,qnei,0.3194062999973539,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.267567258005603,23.874362311090792,1.866836135273248,2.984295288886349,-0.2780500003947628,3.3329509425504904,hartmann_3
9,0.2565941019167802,0.02241656192882957,0.7437834791647562,-0.6841583047025466,0.48287859248264686,True,1.1670368971851934,qnei,0.351658999978099,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.7390592468582744,27.613421557949067,1.866836135273248,3.0681579508832297,-0.2780500003947628,3.3329509425504904,hartmann_3
10,0.5978025380591175,0.9971253953229923,0.04203378094062804,-0.9867997929318855,-6.550957539798503,True,-5.564157746866618,qnei,0.3359917000052519,False,7,5f8384d8-533c-412a-a1fe-9be73f54914b,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,4.041700735087613,31.65512229303668,1.866836135273248,3.165512229303668,-0.2780500003947628,3.3329509425504904,hartmann_3
