arm,procedure,error_model,family,k,candidates,rho,winner,scope,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr
output-boba,confirm_k2,gaussian,confirmation,2.0,,,,cell,0.25,20.0,20,400,0.03773690223294836,-0.01182352808598633,0.020295044258414482,-0.31331474992303754,-0.7710387965764199,0.023378783905771406,0.47490501403808594,0.5427485874720982
output-boba,confirm_k2,gaussian,confirmation,2.0,,,,cell,1.0,0.0,20,400,0.2648411245768901,0.0025462627372900047,0.020295044258414482,0.00961430269320111,-0.056818590529065516,0.07723205491587098,0.8123550415039062,0.8123550415039062
output-boba,confirm_k2,gaussian,confirmation,2.0,,,,cell,1.0,20.0,20,400,0.12778256623997594,-0.012496492904903591,0.020295044258414482,-0.09779497526630627,-0.28279081114886984,0.06541945700159568,0.4523754119873047,0.5427485874720982
output-boba,confirm_k2,gaussian,confirmation,2.0,,,,cell,5.0,0.0,20,400,0.7294857281093236,-0.007009614155653035,0.020295044258414482,-0.009608980526350402,-0.07530450449317247,0.05716612596333506,0.21616744995117188,0.345867919921875
output-boba,confirm_k2,gaussian,confirmation,2.0,,,,cell,5.0,20.0,20,400,0.5241390123201847,0.11243938899032906,0.020295044258414482,0.21452207591378902,0.044371634930127676,0.3787635102495008,0.023950576782226562,0.09580230712890625
output-boba,confirm_k2,gaussian,confirmation,2.0,,,,pooled,,,20,3200,0.21747440850872138,0.002538870887808327,0.020295044258414486,0.011674343226028411,-0.08180254300532286,0.10984474013365585,0.8694877624511719,
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,0.05,0.0,20,400,0.006281835117049281,-0.029839939492558733,0.032418476686749416,-4.750194638437951,-49.88619796974683,-0.8568588464075196,0.0176206611104818,0.0352413222209636
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,0.05,20.0,20,400,0.00059179573919758,-0.030131509842893138,0.032418476686749416,-50.91538827864605,-222.82435276720713,-1.990066069204794,0.015755486091547432,0.0352413222209636
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,0.25,0.0,20,400,0.038895955010831346,-0.02171082534731929,0.032418476686749416,-0.558176945167524,-1.769723300028956,-0.03377022758896738,0.17123878524909952,0.2283183803321327
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,0.25,20.0,20,400,0.02581445195460027,-0.019356658947615325,0.032418476686749416,-0.7498380744885761,-2.3074211629763224,-0.07803699364103742,0.2773551940917969,0.3169773646763393
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,1.0,0.0,20,400,0.20857717698158992,-0.00035247931208355274,0.032418476686749416,-0.0016899227287684709,-0.10357890925413506,0.0873601406143524,0.7841262817382812,0.7841262817382812
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,1.0,20.0,20,400,0.13812654273973599,0.011334026728508004,0.032418476686749416,0.08205538561740497,-0.09929132424322476,0.2187801746553649,0.1230926513671875,0.1969482421875
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,5.0,0.0,20,400,0.7593282188139565,0.11788681525309033,0.032418476686749416,0.15525146087317196,0.08578059270883505,0.22259928010005617,0.0003948211669921875,0.00157928466796875
output-boba,confirm_k4,ar1,confirmation,4.0,,,,cell,5.0,20.0,20,400,0.46724670015656605,0.12604742356525617,0.032418476686749416,0.26976632156635866,0.19797506843465598,0.34455328288345166,3.814697265625e-06,3.0517578125e-05
output-boba,confirm_k4,ar1,confirmation,4.0,,,,pooled,,,20,3200,0.20560783456419088,0.019234606575548062,0.032418476686749416,0.09354996912602086,0.012375040386646143,0.16292939293333034,0.06372261047363281,
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,0.05,0.0,20,400,0.008864662949424779,-0.025985944483401534,0.032418476686749416,-2.931408067250627,-13.688501499480857,-1.1558744785407566,0.006210256590449749,0.04003815133552476
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,0.05,20.0,20,400,0.008679782566793356,-0.023655371765421755,0.032418476686749416,-2.7253415144200965,-16.335617044201143,-0.5355849402567876,0.1474161990774467,0.2948323981548934
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,0.25,0.0,20,400,0.048911599853312684,-0.024112613739243068,0.032418476686749416,-0.49298354197281424,-1.009655775675548,-0.1793735400786184,0.01000953783388119,0.04003815133552476
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,0.25,20.0,20,400,0.041895916857380436,-0.014757946506514422,0.032418476686749416,-0.35225262062535917,-0.9683391393077728,0.03705920499667334,0.3299827575683594,0.527972412109375
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,1.0,0.0,20,400,0.26122805805488003,0.009083728395216302,0.032418476686749416,0.03477317277039187,-0.04679940761709772,0.12564556087219286,0.5705966949462891,0.6521105085100446
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,1.0,20.0,20,400,0.1654331109919233,0.0030743968383753046,0.032418476686749416,0.018583926881030496,-0.07991396576704504,0.1120847031790297,0.7561664581298828,0.7561664581298828
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,5.0,0.0,20,400,0.764117841052533,0.016978538935114328,0.032418476686749416,0.02221979127162803,-0.03134763705615427,0.07165310872330817,0.5216732025146484,0.6521105085100446
output-boba,confirm_k4,bias,confirmation,4.0,,,,cell,5.0,20.0,20,400,0.5580073836888795,0.08810703813409422,0.032418476686749416,0.15789582845953676,0.014270690811397771,0.29261354742404294,0.10539817810058594,0.2810618082682292
output-boba,confirm_k4,bias,confirmation,4.0,,,,pooled,,,20,3200,0.2321422945018909,0.0035914782260274237,0.032418476686749416,0.01547102062437041,-0.06958081951835135,0.0984652140457572,0.9272785186767578,
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,0.05,0.0,20,400,0.00516009014738544,-0.02571868873589747,0.032418476686749416,-4.9841549277833535,-54.554793532022416,-0.944186521065652,0.1589900610113243,0.21198674801509906
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,0.05,20.0,20,400,0.004874582161159622,-0.027643968652909485,0.032418476686749416,-5.671043740564056,-47.02276976214764,-1.4666395954491132,0.014097354120504295,0.02255576659280687
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,0.25,0.0,20,400,0.04992855236370636,-0.025640840206072844,0.032418476686749416,-0.5135506437136653,-1.077049081565915,-0.177950394448815,0.006389617919921875,0.02255576659280687
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,0.25,20.0,20,400,0.03449940097865165,-0.015592155149157825,0.032418476686749416,-0.45195437331814264,-1.3247857561633156,0.01684200501330569,0.2305126190185547,0.2634429931640625
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,1.0,0.0,20,400,0.26734125192276154,-0.026200796779969282,0.032418476686749416,-0.0980050650302896,-0.17188643284440108,-0.02811311964408875,0.009435653686523438,0.02255576659280687
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,1.0,20.0,20,400,0.16506780970017,2.0369820471891064e-06,0.032418476686749416,1.2340274284181095e-05,-0.12276181885827259,0.13293327645595643,1.0,1.0
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,5.0,0.0,20,400,0.7573345537311486,0.07056706520317134,0.032418476686749416,0.09317819298685061,0.03382987861640831,0.14974574272604438,0.012079238891601562,0.02255576659280687
output-boba,confirm_k4,drift,confirmation,4.0,,,,cell,5.0,20.0,20,400,0.6370517359749459,0.2040308467034798,0.032418476686749416,0.32027359032501557,0.18606673693035952,0.4410865091760036,0.0003223419189453125,0.0025787353515625
output-boba,confirm_k4,drift,confirmation,4.0,,,,pooled,,,20,3200,0.24015724712249115,0.01922543742058642,0.032418476686749416,0.08005353846673872,-0.004991927192598572,0.16784156750647025,0.17685317993164062,
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,0.05,0.0,20,400,0.0064776539925258695,-0.031038362727003783,0.032418476686749416,-4.791605535401685,-35.21286154599837,-1.2943881714681895,0.015647093863347505,0.06258837545339002
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,0.05,20.0,20,400,0.001695114818690873,-0.034815467212158634,0.032418476686749416,-20.53870736558507,-132.1266254536429,-1.715973226028862,0.03638546131456511,0.09702789683884029
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,0.25,0.0,20,400,0.04763716577923163,-0.014779055194028718,0.032418476686749416,-0.3102421177305208,-0.7489958551185167,-0.038407137975594904,0.29542405582364173,0.39389874109818895
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,0.25,20.0,20,400,0.03773690223294836,-0.018917056830570118,0.032418476686749416,-0.5012880154760955,-0.9701199294530366,-0.14108167391558898,0.1230926513671875,0.246185302734375
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,1.0,0.0,20,400,0.2648411245768901,-0.01416929640362106,0.032418476686749416,-0.053501118552709344,-0.12383722800451183,0.014675524386253953,0.26109886169433594,0.39389874109818895
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,1.0,20.0,20,400,0.12778256623997594,0.0002737414402732667,0.032418476686749416,0.002142244034754942,-0.17818355642758935,0.15295969237970916,0.8408222198486328,0.8694877624511719
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,5.0,0.0,20,400,0.7294857281093236,0.01882176570951532,0.032418476686749416,0.025801417333136113,-0.029351049093840398,0.09243072086997661,0.8694877624511719,0.8694877624511719
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,5.0,20.0,20,400,0.5241390123201847,0.1530138978729185,0.032418476686749416,0.29193380816203346,0.11013268526608129,0.4504876350798577,0.0031528472900390625,0.0252227783203125
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,pooled,,,20,3200,0.21747440850872138,0.00729877083191559,0.032418476686749416,0.033561515959349704,-0.06326207475235121,0.13764689768011582,0.8983173370361328,
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,0.05,0.0,20,400,0.006281835117049281,-0.029516492886652878,0.03906683598229854,-4.698705447798738,-45.207572144156536,-1.0944269520106826,0.0176206611104818,0.0352413222209636
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,0.05,20.0,20,400,0.00059179573919758,-0.03638648397343551,0.03906683598229854,-61.4848698011449,-266.31399034121324,-2.6697835466456272,0.002852521233431342,0.0076067232891502455
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,0.25,0.0,20,400,0.038895955010831346,-0.025877256687569204,0.03906683598229854,-0.6652942878086724,-1.7771510278840268,-0.14523524962526185,0.0442084385246971,0.07073350163951536
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,0.25,20.0,20,400,0.02581445195460027,-0.022808690713495228,0.03906683598229854,-0.8835628489657167,-2.5699377230949954,-0.07491853065520336,0.2942523956298828,0.3362884521484375
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,1.0,0.0,20,400,0.20857717698158992,-0.011358940124451343,0.03906683598229854,-0.05445917088739743,-0.17482122186100973,0.04902905481695653,0.5458755493164062,0.5458755493164062
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,1.0,20.0,20,400,0.13812654273973599,0.019270392654454353,0.03906683598229854,0.13951259672635447,-0.03131933745800737,0.29295489721041745,0.16495704650878906,0.2199427286783854
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,5.0,0.0,20,400,0.7593282188139565,0.15015597084967752,0.03906683598229854,0.19774844017283563,0.13107821324040922,0.2594372781630207,1.9073486328125e-05,7.62939453125e-05
output-boba,confirm_k6,ar1,confirmation,6.0,,,,cell,5.0,20.0,20,400,0.46724670015656605,0.14660895327118487,0.03906683598229854,0.31377204637733946,0.24587075600728395,0.3818728516515865,3.814697265625e-06,3.0517578125e-05
output-boba,confirm_k6,ar1,confirmation,6.0,,,,pooled,,,20,3200,0.20560783456419088,0.023760931548714063,0.03906683598229854,0.11556432953577889,0.021026453308006374,0.19669472214541836,0.026641845703125,
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,0.05,0.0,20,400,0.008864662949424779,-0.030261544825642438,0.03906683598229854,-3.413727628257551,-16.768161266006626,-1.3018695794755806,0.011236471025746899,0.0783731391759594
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,0.05,20.0,20,400,0.008679782566793356,-0.02780557000034837,0.03906683598229854,-3.2034869291225587,-18.08924474340592,-0.9368531024477103,0.07015661401800452,0.14031322803600904
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,0.25,0.0,20,400,0.048911599853312684,-0.03136706841594311,0.03906683598229854,-0.6413012150494742,-1.2794753363419924,-0.22870890720100712,0.01959328479398985,0.0783731391759594
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,0.25,20.0,20,400,0.041895916857380436,-0.020615387599885758,0.03906683598229854,-0.4920619751577086,-1.2055380070922546,-0.0396825904317335,0.21616744995117188,0.24704851422991073
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,1.0,0.0,20,400,0.26122805805488003,-0.014787233011002668,0.03906683598229854,-0.05660660313868771,-0.14604793721737158,0.03840643002225039,0.1230926513671875,0.16412353515625
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,1.0,20.0,20,400,0.1654331109919233,-0.01578926887790132,0.03906683598229854,-0.09544201147660324,-0.20391635175968958,-0.003668707764877719,0.10539817810058594,0.16412353515625
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,5.0,0.0,20,400,0.764117841052533,0.06256962758064585,0.03906683598229854,0.08188478820813738,0.0015576940033830127,0.16701859826546853,0.3299827575683594,0.3299827575683594
output-boba,confirm_k6,bias,confirmation,6.0,,,,cell,5.0,20.0,20,400,0.5580073836888795,0.0863589766178996,0.03906683598229854,0.1547631431810042,0.035889974719793466,0.26693944352067184,0.06372261047363281,0.14031322803600904
output-boba,confirm_k6,bias,confirmation,6.0,,,,pooled,,,20,3200,0.2321422945018909,0.001037816433477734,0.03906683598229854,0.0044706047026225135,-0.09146069572500297,0.09644773503256046,0.7841262817382812,
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,0.05,0.0,20,400,0.00516009014738544,-0.033322608431584966,0.03906683598229854,-6.457757031331935,-66.10179186991701,-1.4416727542120764,0.02977446084184663,0.04763913734695461
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,0.05,20.0,20,400,0.004874582161159622,-0.03119781177449163,0.03906683598229854,-6.400099689174166,-55.74818102614216,-1.700301784795919,0.014097354120504295,0.02819470824100859
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,0.25,0.0,20,400,0.04992855236370636,-0.030517546652263267,0.03906683598229854,-0.6112243437373687,-1.263514610940556,-0.21510415326095944,0.009435653686523438,0.0251617431640625
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,0.25,20.0,20,400,0.03449940097865165,-0.019950547206284384,0.03906683598229854,-0.5782867713740842,-1.5813286419094543,-0.02423074632417032,0.3299827575683594,0.37712315150669645
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,1.0,0.0,20,400,0.26734125192276154,-0.028005567938298326,0.03906683598229854,-0.10475587937468592,-0.17652770217086744,-0.03355862336394359,0.009435653686523438,0.0251617431640625
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,1.0,20.0,20,400,0.16506780970017,0.0103766895149205,0.03906683598229854,0.06286319261016894,-0.09241395266355718,0.1939739409390056,0.4304332733154297,0.4304332733154297
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,5.0,0.0,20,400,0.7573345537311486,0.0552386930052041,0.03906683598229854,0.07293829752394167,-0.006145786026858116,0.14117482724135413,0.1230926513671875,0.16412353515625
output-boba,confirm_k6,drift,confirmation,6.0,,,,cell,5.0,20.0,20,400,0.6370517359749459,0.23138695893895536,0.03906683598229854,0.3632153338140427,0.2260632558662351,0.4960792244176507,2.6702880859375e-05,0.000213623046875
output-boba,confirm_k6,drift,confirmation,6.0,,,,pooled,,,20,3200,0.24015724712249115,0.019251032432019654,0.03906683598229854,0.08016011451947044,-0.017669401866518025,0.18427520422371738,0.36827659606933594,
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.05,0.0,20,400,0.0064776539925258695,-0.03661791837309249,0.03906683598229854,-5.65295991655983,-42.7814832142687,-1.6746146670712834,0.015647093863347505,0.052248759450639594
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.05,20.0,20,400,0.001695114818690873,-0.03605440614430661,0.03906683598229854,-21.26959527859665,-138.5430603712774,-1.9753032753617983,0.040135536373545506,0.08027107274709101
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.25,0.0,20,400,0.04763716577923163,-0.024263308316605343,0.03906683598229854,-0.5093356819137929,-1.0283733681315723,-0.1816054531102505,0.01959328479398985,0.052248759450639594
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.25,20.0,20,400,0.03773690223294836,-0.019096105720956318,0.03906683598229854,-0.5060326786517038,-1.0651392875583894,-0.06304244653990827,0.2942523956298828,0.4708038330078125
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,1.0,0.0,20,400,0.2648411245768901,-0.007265899617880463,0.03906683598229854,-0.027434937189186374,-0.1293537271470931,0.07179101991207444,0.5958194732666016,0.5958194732666016
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,1.0,20.0,20,400,0.12778256623997594,0.009828382621638028,0.03906683598229854,0.07691489465926285,-0.10660854950852226,0.23473553251728868,0.5216732025146484,0.5958194732666016
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,5.0,0.0,20,400,0.7294857281093236,0.015781043060259927,0.03906683598229854,0.02163310734147073,-0.06492701961366144,0.10133128245308669,0.5216732025146484,0.5958194732666016
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,5.0,20.0,20,400,0.5241390123201847,0.16732660768727423,0.03906683598229854,0.3192408955528351,0.1628210092885743,0.4671743647497998,0.0007076263427734375,0.0056610107421875
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,pooled,,,20,3200,0.21747440850872138,0.008704799399541368,0.03906683598229854,0.040026775836441826,-0.0737141954485694,0.15633981637342229,0.8983173370361328,
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.05,0.0,20,200,0.006019024042053409,-0.012494483324196141,0.00843352346802268,-2.075832101167951,-26.78366034797028,-0.19607722019184837,0.09798930270791739,0.19597860541583478
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.05,20.0,20,200,0.0034748877241901053,-0.006300130330109008,0.00843352346802268,-1.813045724111096,-17.68997734930642,-0.17293521008260598,0.040135536373545506,0.16054214549418203
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.25,0.0,20,200,0.0525171889089013,-0.009894817997468172,0.00843352346802268,-0.18841103652048424,-0.44393946361165815,-0.003106595422125722,0.08355636667535958,0.19597860541583478
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.25,20.0,20,200,0.04002168336187528,-0.0012006888926963549,0.00843352346802268,-0.030000959275994197,-0.20797454525125955,0.11523149871965169,0.8983173370361328,0.9854354858398438
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,1.0,0.0,20,200,0.25211626310291996,0.0005238963340974421,0.00843352346802268,0.002077994999805209,-0.0949461629725274,0.08366247400999285,0.8123550415039062,0.9854354858398438
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,1.0,20.0,20,200,0.13089312859367422,0.009032944799175673,0.00843352346802268,0.06901007635944165,-0.027600199592646157,0.15320784255044026,0.26109886169433594,0.4177581787109375
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,5.0,0.0,20,200,0.7163745326954236,-0.003662508571935044,0.00843352346802268,-0.005112561104251607,-0.15177064020264786,0.11070850672424186,0.9854354858398438,0.9854354858398438
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,5.0,20.0,20,200,0.5340938270581989,0.09543504607470858,0.00843352346802268,0.1786859185405063,0.051505599130027876,0.2859434381426687,0.017181396484375,0.137451171875
output-boba,rerate3x2,gaussian,rerate,6.0,,,,pooled,,,20,1600,0.2169388169359045,0.008929907261447118,0.00843352346802268,0.04116325232881443,0.0003951822452065143,0.09284475429012515,0.11398696899414062,
output-boba,tournament_k12_lcb_rho0.5_look,ar1,tournament,12.0,lcb,0.5,look,cell,0.05,0.0,20,400,0.006281835117049281,-0.014490015144089135,0.02188244927429993,-2.306653211059672,-20.16158346714444,-0.5120850918530616,0.03857970370059411,0.05894458469959613
output-boba,tournament_k12_lcb_rho0.5_look,ar1,tournament,12.0,lcb,0.5,look,cell,0.05,20.0,20,400,0.00059179573919758,-0.02143897216704429,0.02188244927429993,-36.22697959284658,-155.653690967645,-1.2038155991987025,0.0442084385246971,0.05894458469959613
