User_ID;Run;Phase;value;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
23;1;sampling;0.06717437656632574;-3.4605544678887856;9.74553686675851;-3.625783230289665;5.770978716400579;7.39793023392432;-2.178303869216121;-1.2423625375440237;-2.5450219382129387;-7.860928070544513;-0.4206909167456611;-5.172957098306354
23;2;sampling;0.9661627589622241;-4.857095028977405;-6.305368863311703;-6.122709021913786;6.276553403100419;-1.5403162371154728;-4.881589896835479;1.8180570353082324;2.085445921169116;2.937160541203758;8.22712760897048;-6.995877760760632
23;3;sampling;-1.169096599008487;-2.5722574311520763;-4.307587249783749;-9.664358953510986;-6.36892125274541;-2.1066283740279435;-2.1337857982735158;2.33455888814002;-0.954669423457073;2.1466133514294974;-5.538800291732544;-7.320257364012419
23;4;sampling;1.5223330224543887;-3.4142124657649227;-8.07783132943706;-2.6832017066440805;-0.7964138502008424;4.379772877790282;7.3404973867082575;-8.963286949666518;9.12191821331799;4.402028504307356;9.775471973463084;-7.624457814034196
23;5;sampling;2.2891068124763008;-2.499564886034009;0.0450802381016242;4.944469240369569;-3.7793810035347697;-1.0019144783080218;-4.47681294798707;-1.0166967459785354;0.1994801580274199;1.30055879529049;4.083814301840809;-5.163600268423743
23;6;optimization;2.8538451174396546;-2.888335827781079;0.92227709829434;7.140229263022753;-1.441923759248955;-2.533768840117088;-8.134555028356232;1.070096457790445;-1.178804492031146;1.0918552784493651;6.019272858644389;-4.600400480622783
23;7;optimization;1.1201949487425298;-0.6500064634741117;1.8945349955827184;6.403682478271688;-10.0;-1.0045584726170882;-2.009684269357817;-2.3791114044582446;-0.979143288164642;1.0734975719723043;-3.3594216344103502;-4.961539135998355
23;8;optimization;-0.11673588017398095;-1.13598461184745;1.336462376773306;10.0;-10.0;-4.449824029697155;-7.617382692815412;-0.5018006313054479;-1.4666763606134428;2.8114319309600417;3.2112870108893;-3.8609635913547375
23;9;optimization;2.7480801039745058;-2.52704571298842;2.843868355286966;3.78285761606102;-2.671002549558931;0.315326487796344;-4.699079531461763;0.4297682667800439;-1.890271615098751;-1.3069942171777265;-0.098791917791223;-5.263393827823382
23;10;optimization;1.056039933237215;-5.127840636482;-2.162303908488404;3.485485104983233;-3.449830261941518;-1.5982932427465155;-9.212437357115016;0.7350572259281853;1.989652678859345;1.979519884504641;10.0;-4.950814837056301
23;11;optimization;1.0090465288552335;-1.47668067396154;0.8318070823301789;5.665093140181244;-2.602802454539563;-0.6681044889700969;-2.429198349259581;-1.7294004653407131;-0.4655217587801089;1.00656958308379;2.2947974179412984;-5.311318339356899
23;12;optimization;1.3424028553777323;-2.211586330614322;-1.27121092798674;4.222134371172015;-0.0856811346142004;-2.0723905302499386;-4.419874316905896;-1.3608268193909812;0.69423933933152;2.6409772970791168;8.75235122054337;-5.140547717029142
23;13;optimization;1.811804789623052;-2.6728286485838084;0.0161731177650072;5.4153182028968265;-3.172090496720285;3.512883839250585;1.739189833557024;-3.0301485554028;1.473227958854505;-0.8077088157782818;-2.711535098804104;-6.627488251360537
23;14;optimization;1.7526994490310632;-2.2099973143508995;6.484037572840696;4.162148999516802;-3.837864824832232;-0.9113597979814084;-9.372039719102382;-4.30989597899644;0.5865095849532188;0.2699915648756588;5.624263835901544;-1.967014256187059
23;15;optimization;0.5882070664231349;-2.284059942920218;-2.554430449137545;4.598514293855297;-4.009428953039014;0.2437709460875116;-4.788582646951203;3.618961194891745;-3.4878568585183727;-0.3338925962653333;10.0;-6.108065333489495
23;16;optimization;1.2240286639349642;-3.971362062211476;-0.2423737355906554;4.531540357974517;-1.8017773777380184;-1.2407488314538415;-5.3246138157295615;-1.6539054821836;2.41614099171052;1.817387049101104;3.0863026925960853;-5.313843713611305
23;17;optimization;1.908758173255708;-5.169719345004068;-1.5698323758409742;4.691161925039615;-4.385684133014398;1.4990512861808758;-3.681991896972116;-0.341996715161403;2.5179859195507786;0.0601311733391069;0.3006536772378697;-6.521346881514257
23;18;optimization;2.950198373093514;-0.4472150733726689;0.3802713222900377;3.736064656600787;-3.588868065503793;-4.1144401984962125;-4.787902274470692;3.044092993945463;-4.709920313042445;1.2652277480835497;2.182762796673656;-5.70961921708798
23;19;optimization;-0.14260893953917098;0.7689423501139445;1.7841916356106229;4.119689123536294;-3.7194118912725;-5.522357467638881;-4.381243391282796;2.2581655812507795;0.7853427523932257;-8.734623262924428;2.073383333101566;-2.46939525737876
23;20;optimization;-1.0088050432488125;-1.2377533358001187;6.6416288150953005;3.98765819276509;-3.6968916640124494;6.439587585891451;-4.531990451928872;0.5739343331192444;-10.0;4.795824670774759;2.04063478446914;-6.927618448900222
