User_ID;Run;Phase;value;x0;x1;x2;x3
29;1;sampling;-1.0549119900084167;0.8647975870165865;0.855302514932059;0.8110233987843422;0.2614463614164766
29;2;sampling;1.4082094716978264;0.0771994577184214;0.9464657804460632;0.6137916910471019;0.0026307536262997
29;3;sampling;-2.2891295596454793;0.9104071780658378;0.9848034752375554;0.2862966041661704;0.8136611230389795
29;4;sampling;1.876061205454807;0.0824079438813082;0.4382800473034214;0.8177037747448075;0.4087333326897736
29;5;sampling;4.650010256579918;0.5177497071869771;0.1170398834750663;0.8140065192501118;0.4978674083325122
29;6;optimization;2.7481444092039755;0.3790310913075765;0.2255934219226874;0.7745339564169192;0.4253207380179113
29;7;optimization;-1.288665739368795;0.3952909986898988;0.0;0.1350945121519111;0.9767885630395594
29;8;optimization;-1.0145218907722768;0.3634476566616657;0.0;0.7687796728167673;0.0596290680107475
29;9;optimization;-0.49491720127452843;0.3143207469307393;0.0549345430054972;0.7349379729191198;0.5722412451163472
29;10;optimization;0.1130244471512484;0.5313219273119449;0.2668839727304327;0.9342676861019276;0.1492863572902113
29;11;optimization;1.6023678946911242;0.5719953359502246;0.0583766143518295;0.8852560126012233;0.3809724715600701
29;12;optimization;0.6632818783883414;0.5725117368057061;0.2739711864038802;0.6613157226481546;0.4604208754021006
29;13;optimization;0.8942126642524766;0.651062516756671;0.2810347671291069;1.0;0.5126248403786924
29;14;optimization;1.3787616406418899;0.440281457698013;0.3330937725617154;0.5655958158411732;0.3727890317585767
29;15;optimization;0.8656183748258567;0.4642367570841188;0.108041323699467;0.4904812128089875;0.4441333489578689
29;16;optimization;0.1773635198082611;0.8407614827379013;0.2237962985781733;0.7130813791558098;0.4421994274953972
29;17;optimization;2.1730152362532995;0.4922384446645933;0.3862222761567554;0.7292797617690762;0.4681945033180039
29;18;optimization;2.3859270377602213;0.5655406794589624;0.4948015958597594;0.6455429224935455;0.5170873869483402
29;19;optimization;1.2691054290137225;0.5035284561438631;0.2794573244590355;0.7464783142545104;0.4395512882210602
29;20;optimization;1.0270835235525668;0.5369312402046029;0.2650382421151571;0.7489809267355234;0.3802946463041178
