User_ID;Run;Phase;value;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
17;1;sampling;-0.1610091687635278;3.8548673593030474;6.316342226721151;-3.1118648441428665;-9.103236486191625;1.4319451406746193;-7.0750914655280495;4.375427537509424;-3.0928699184832054;-0.8598064878225742;9.518757747803503;5.629320555440614
17;2;sampling;-2.662283464547024;6.875800905279519;1.1022876814972058;8.832427251717863;-9.633483612497804;7.783678117837226;-2.2048303330017287;-5.365197442323719;0.6878845450672184;8.893805573055133;-3.3800337839186545;8.172423621773838
17;3;sampling;-0.4554732769078303;-0.6533677498982886;9.345755295774625;5.284539667983699;5.667076953277482;-2.769450341385129;1.755759804269978;-5.02901681014936;6.002773000259435;-4.829467748847176;3.452193993660252;-8.493091306708948
17;4;sampling;0.4674690956686513;-5.062604144884171;-2.837591251417944;-6.558890675078535;-4.794092927153766;-5.963935009132277;-9.204726057746822;-3.1426200333184884;-0.6350063622587214;-1.6530113197065628;7.990478164724092;-8.222512666247692
17;5;sampling;0.9612566063866158;2.4793198880481544;-3.025264536876506;-9.480644811088103;5.45997004416186;-1.5597151083106695;9.524047491372803;5.490348813696297;7.376079862756729;1.31986630401755;-3.20971425340897;7.087762162491892
17;6;optimization;-1.0997925129603807;-0.6964149976431592;10.0;5.609860331617253;6.388847180720255;-2.9997582025108347;2.035292241329901;-4.929185416743214;6.231861868353945;-5.607775509510877;3.8928322543382063;-9.057377288067231
17;7;optimization;1.4858233907009;-0.6473609969109674;9.254495482591114;5.239158903367937;5.566382832067863;-2.7373230217994102;1.7167668580072115;-5.042942677046137;5.97080516155809;-4.720889919231379;3.3907194357079096;-8.414364668459493
17;8;optimization;1.4721668357348723;-0.6359593043810179;9.086235920224867;5.15584646737846;5.380548644186828;-2.677622496241979;1.6452358420993842;-5.06884018454662;5.912021202981773;-4.520011178274524;3.276604123452873;-8.268565693547817
17;9;optimization;1.3981907318458133;-0.6272783826997397;8.909621429911395;5.080410460540231;5.166662062669049;-2.610593311914809;1.5518123847368397;-5.11338209289773;5.842294586942471;-4.297209844221574;3.154573446506451;-8.122463412972174
17;10;optimization;-0.36504171950353814;-0.6194783657194587;8.73215832382731;5.008328690301114;4.946011179667772;-2.5418144860516865;1.452469156810957;-5.163430690969182;5.769838008386879;-4.069574728880396;3.0310866239009377;-7.977610894846678
17;11;optimization;1.8189310418528144;-0.6122943230788134;8.542082652512677;4.935679697692867;4.702538307760583;-2.4663959070710533;1.3392485578479112;-5.223600881101549;5.689219239703585;-3.821103679342916;2.8978429115341773;-7.824948418022743
17;12;optimization;2.662860725061658;-0.6061031772983894;8.346229791550995;4.865529382795589;4.444395747228571;-2.3869570301935243;1.2155630399628257;-5.292334899180611;5.603089587527289;-3.560411749978103;2.759549949382531;-7.670237992408776
17;13;optimization;1.7842183393224669;-0.6010712666762209;8.160622672857826;4.8022283356790645;4.19480801963356;-2.3104876730449653;1.0935806353134256;-5.362037130216343;5.5193756441317285;-3.310162353182617;2.627839453398348;-7.525386857971933
17;14;optimization;1.4388126415700941;-0.5953627203018339;7.993377847060725;4.740796575649723;3.976799272757252;-2.2432332410070086;0.9903243755733612;-5.418504237378664;5.446867455709138;-3.089097096507545;2.5100404680581723;-7.392391212639052
17;15;optimization;1.5922696919879924;-0.5634876807532608;7.853054659624762;4.684925595637627;3.848256019452121;-2.1716400699129896;0.9891167607846528;-5.440274153965519;5.427539525419193;-2.892002106130815;2.35666240551076;-7.229189874136042
17;16;optimization;1.8792429369138393;-0.3795281453293669;7.751192225152506;4.573119824575032;4.133192583943019;-2.055401293084863;1.53361635805711;-5.246957624611565;5.676037842476164;-2.734509249489576;1.953665888262646;-6.802273714290573
17;17;optimization;0.909467526029721;-0.1277468360792028;7.722886639953173;4.446959974124757;4.689894243540379;-1.946098081206955;2.3687285956943347;-4.924706456934842;6.0736462322505895;-2.679727183084369;1.4830040324656566;-6.298298928219257
17;18;optimization;2.4523052116536532;-0.1504098239480818;7.90124881001708;4.520134695279556;4.865054552139492;-2.0215115021668746;2.405259151796851;-4.8877249123397934;6.112869398888574;-2.9127070475318257;1.6465196339759556;-6.469956896254547
17;19;optimization;3.65255547361728;-0.1725266240439971;7.583808582334424;4.392186328908254;4.44105380979366;-1.9271695910300408;2.1533090252450195;-5.002702472441534;5.952350857740999;-2.534838311496157;1.4849724045742605;-6.283543126780621
17;20;optimization;2.3577582247127307;-0.1306070869570449;7.205938347613275;3.9261337072120943;4.366651652736336;-1.936418578418711;2.2508680861298966;-4.701189163039854;5.926881335903232;-2.4021532591377683;1.4026236975324429;-5.910404090085413
