User_ID;Run;Phase;value;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
6;1;sampling;3.565482059239013;6.619666377782231;-2.781066663314869;4.054786111641098;7.202375733051888;2.826349615763293;0.967264176266278;5.246268450623866;4.326287652800808;-0.6566249217829601;1.4491787636529416;4.9264472018262335
6;2;sampling;-0.7566106994280553;-8.728721617216062;2.93752085417748;4.721142857914884;-2.024823097441173;0.1436506064424687;-5.42558744472752;3.0038836169437744;9.425685284013465;-4.025738305506375;-0.7433842143113285;7.832278000476215
6;3;sampling;-2.665215929648408;1.0280175459500782;-1.5707051977474045;3.3658149160146458;-9.383595371937346;-6.924071642281742;7.426467687014991;-6.835203118031609;-9.41066322358149;8.527910746046778;5.055701141794504;9.548614569027734
6;4;sampling;-0.06680199154942823;5.194379039768071;8.456167517775178;-3.1117311061683983;5.092652424257164;-6.711832380158144;6.477802233342519;4.646240563372807;-6.173360639760432;-6.320655896314438;-6.625923677953867;6.3774676487440125
6;5;sampling;-0.6432451417698751;3.286507395594988;-4.383647969127777;3.088453389376099;3.720432393004845;3.777648428498386;9.919337459653304;6.899273919882646;-1.400290708563274;-9.058643916072864;-5.428094967704686;-8.503866845897171
6;6;optimization;-1.4734339502911773;7.427940277914034;-9.160943126435102;7.198381048389187;9.103910383238192;8.865510792248415;1.2312794405166898;7.45648665942755;8.432703761523001;-1.7657265080000597;2.56696904543172;-1.2286609333379137
6;7;optimization;-0.027965838315668456;10.0;3.2486284453564496;-3.812562048206328;10.0;3.5502309039198288;-4.874149426024597;10.0;7.194046515993707;2.2792330538618093;3.092301798222593;10.0
6;8;optimization;-2.328046579885037;10.0;2.039294954964049;4.846939350470577;10.0;-0.9730955315814104;0.1596326736210568;8.9457776423044;4.479092864960407;-4.025576898080364;-1.911280238015394;10.0
6;9;optimization;0.4857359090812019;-0.503040780164108;-3.957749749705706;10.0;3.614307506794764;1.78332457233729;-1.0474302741349462;2.93449450109753;8.045951826621724;-3.412686339519989;0.4568823518048335;6.139583118343047
6;10;optimization;3.028572878725318;2.89345147365728;-1.984016217425122;-2.033721520417424;1.7530577443126478;7.804302589391191;-2.0776018193070667;3.82237230887809;3.86461137935954;7.519077033188568;7.2786811312266275;1.1740783198662308
6;11;optimization;-4.039785730458799;10.0;-2.7884560302520787;-10.0;10.0;10.0;-7.964930968238203;3.5376338885420595;0.4044711911245697;-4.5176237946708;9.1207279271465;8.30334116803578
6;12;optimization;1.0338122165876884;-0.1772870676794319;7.184033208230813;3.5517127290574178;-4.23323862584602;-2.5293769282618848;4.194392760833965;6.03087732099854;6.602293308458602;10.0;2.783451036993689;2.898920546565808
6;13;optimization;-0.23749120698871046;-7.054467026739783;-6.452325230069355;3.815328661660258;4.559890904133728;6.1617989573952965;-5.290212758962593;0.7984328528394476;3.881013568613438;10.0;-3.694715169365388;2.9288852924176965
6;14;optimization;2.006875603418561;1.3435474804395786;0.1202762049159126;-3.128441615480753;-1.5910539961920465;3.7058842914573047;0.7444014476958688;1.638818161506597;6.679491346878782;-4.5682597885001135;9.662453469524989;2.52549832314652
6;15;optimization;0.1933292042365095;6.506672225150286;-3.707728308812861;7.627843268101785;-1.2900078775376664;7.71854515780204;-0.7347103830900108;2.4528289992597694;3.7838617193265622;10.0;10.0;2.8323086576986176
6;16;optimization;0.32545078780127185;-3.262854445366506;-4.189030248441193;-2.7241867585334822;5.283500966581211;5.783676241877504;-3.5439095270347454;2.79526768274029;7.753668119946536;-9.710442705182258;4.104433996041292;2.504150806582344
6;17;optimization;-1.0885240326506485;10.0;0.9405675015792172;-1.6310365096214607;10.0;6.171362715835649;3.841231082339963;10.0;8.683932949194782;3.881180598833185;10.0;2.109926149354953
6;18;optimization;-3.3781973048182876;3.654790256955501;3.368933919900431;10.0;2.248584351052207;4.191874925844956;-10.0;6.527304992605109;10.0;10.0;1.809107571423912;6.115584460606186
6;19;optimization;0.9228778846477401;-6.147696847188425;-3.707629880281128;0.5144624250135316;-3.491407839687209;4.3482552182401335;-0.0495700967531023;4.314701735481747;7.148084800368499;2.1893986825726315;-1.4782182665368215;-1.659133837228674
6;20;optimization;-0.8869752435838754;-2.5191446725454725;9.234933368556122;2.085640791582256;7.679570704274631;5.318121158488106;0.8833997624000793;3.4804839695357312;4.997169249111695;0.7176745567550507;10.0;-3.6277772869270097
